Date,High,Low,Open,Close,Volume,Adj Close
2018-06-18,12982.919921875,12784.48046875,12945.5302734375,12834.1103515625,89102600,12834.1103515625
2018-06-19,12708.7099609375,12594.509765625,12647.0703125,12677.9697265625,102502200,12677.9697265625
2018-06-20,12760.2001953125,12670.7802734375,12731.66015625,12695.16015625,89617400,12695.16015625
2018-06-21,12719.4501953125,12472.98046875,12699.7099609375,12511.91015625,111154800,12511.91015625
2018-06-22,12579.7197265625,12486.259765625,12507.7197265625,12579.7197265625,83725600,12579.7197265625
2018-06-25,12518.8896484375,12270.330078125,12497.48046875,12270.330078125,98566500,12270.330078125
2018-06-26,12355.8603515625,12188.5,12333.4404296875,12234.33984375,62457100,12234.33984375
2018-06-27,12439.91015625,12124.8701171875,12247.75,12348.6103515625,127889100,12348.6103515625
2018-06-28,12375.3701171875,12104.41015625,12289.8095703125,12177.23046875,107207500,12177.23046875
2018-06-29,12382.8701171875,12260.91015625,12322.6396484375,12306.0,114043400,12306.0
2018-07-02,12301.9296875,12132.7197265625,12147.9404296875,12238.169921875,93436600,12238.169921875
2018-07-03,12428.1396484375,12278.3896484375,12321.0703125,12349.1396484375,93526400,12349.1396484375
2018-07-04,12350.6796875,12284.5595703125,12323.75,12317.6103515625,78417600,12317.6103515625
2018-07-05,12516.509765625,12361.8603515625,12363.0498046875,12464.2900390625,114460400,12464.2900390625
2018-07-06,12508.080078125,12426.400390625,12506.26953125,12496.169921875,0,12496.169921875
2018-07-09,12559.9697265625,12490.400390625,12541.740234375,12543.8896484375,74724300,12543.8896484375
2018-07-10,12639.7900390625,12530.7099609375,12580.3095703125,12609.849609375,81853500,12609.849609375
2018-07-11,12514.75,12398.4697265625,12506.990234375,12417.1298828125,84350300,12417.1298828125
2018-07-12,12505.2001953125,12408.6298828125,12464.0595703125,12492.9697265625,72314800,12492.9697265625
2018-07-13,12583.7900390625,12499.2998046875,12549.23046875,12540.73046875,0,12540.73046875
2018-07-16,12604.240234375,12506.990234375,12530.98046875,12561.01953125,97107500,12561.01953125
